timestamp,open,high,low,close,volume
2023-01-10 10:04:00,1.07412,1.0743,1.07401,1.07403,348.3
2023-01-10 10:05:00,1.07403,1.07425,1.07402,1.0741,240.32
2023-01-10 10:06:00,1.07408,1.07414,1.07398,1.07401,309.85
2023-01-10 10:07:00,1.07402,1.07407,1.07388,1.07407,221.84
2023-01-10 10:08:00,1.07409,1.07417,1.07399,1.07401,205.58
2023-01-10 10:09:00,1.07402,1.07402,1.07384,1.07399,213.76
2023-01-10 10:10:00,1.07399,1.07412,1.07391,1.07394,320.1
2023-01-10 10:11:00,1.07394,1.07404,1.07377,1.07403,355.0
2023-01-10 10:12:00,1.07403,1.0743,1.07403,1.07418,358.78
2023-01-10 10:13:00,1.07418,1.07446,1.07418,1.07436,363.66
2023-01-10 10:14:00,1.07436,1.07439,1.07411,1.07438,413.02
2023-01-10 10:15:00,1.07437,1.0744,1.0742,1.07431,235.02
2023-01-10 10:16:00,1.07431,1.07445,1.07421,1.07444,146.42
2023-01-10 10:17:00,1.07446,1.07449,1.07412,1.07418,246.71
2023-01-10 10:18:00,1.07418,1.07418,1.07404,1.07407,154.76
2023-01-10 10:19:00,1.07407,1.07407,1.07389,1.07394,260.5
2023-01-10 10:20:00,1.07393,1.07399,1.0738,1.07399,269.3
2023-01-10 10:21:00,1.07399,1.0741,1.07398,1.0741,373.42
2023-01-10 10:22:00,1.0741,1.0741,1.07392,1.074,342.0
2023-01-10 10:23:00,1.074,1.07403,1.07377,1.07379,270.47
2023-01-10 10:24:00,1.07381,1.07381,1.07372,1.07374,202.52
2023-01-10 10:25:00,1.07374,1.07386,1.07367,1.07371,306.02
2023-01-10 10:26:00,1.07371,1.07375,1.07367,1.07368,128.56
2023-01-10 10:27:00,1.07373,1.07384,1.07357,1.07368,167.5
2023-01-10 10:28:00,1.07367,1.07398,1.07367,1.07393,146.38
2023-01-10 10:29:00,1.07393,1.07393,1.07372,1.07374,191.69
2023-01-10 10:30:00,1.07374,1.07385,1.07363,1.07363,219.32
2023-01-10 10:31:00,1.07364,1.07373,1.07353,1.07358,166.8
2023-01-10 10:32:00,1.0736,1.07375,1.07354,1.07363,210.3
2023-01-10 10:33:00,1.07362,1.0738,1.07357,1.07377,182.7
2023-01-10 10:34:00,1.07377,1.07388,1.07369,1.07374,184.76
2023-01-10 10:35:00,1.07373,1.0739,1.07367,1.07389,167.44
2023-01-10 10:36:00,1.07389,1.07389,1.07366,1.07372,137.76
2023-01-10 10:37:00,1.07372,1.07372,1.07364,1.07367,166.32
2023-01-10 10:38:00,1.07366,1.07373,1.07355,1.07365,203.96
2023-01-10 10:39:00,1.07365,1.07371,1.07354,1.07371,158.06
2023-01-10 10:40:00,1.0737,1.07374,1.0736,1.07365,152.62
2023-01-10 10:41:00,1.07365,1.07373,1.07357,1.07373,72.35
2023-01-10 10:42:00,1.07372,1.0738,1.07355,1.07357,215.24
2023-01-10 10:43:00,1.07358,1.07373,1.07357,1.07368,77.78
2023-01-10 10:44:00,1.07368,1.07373,1.07358,1.07366,137.44
2023-01-10 10:45:00,1.07365,1.07379,1.07355,1.07357,196.5
2023-01-10 10:46:00,1.07357,1.07363,1.07352,1.07354,46.38
2023-01-10 10:47:00,1.07353,1.07369,1.07351,1.07365,166.84
2023-01-10 10:48:00,1.07363,1.07363,1.07348,1.07357,200.8
2023-01-10 10:49:00,1.07358,1.07374,1.0735,1.07374,277.22
2023-01-10 10:50:00,1.07376,1.07386,1.07367,1.07367,370.28
2023-01-10 10:51:00,1.07367,1.07372,1.07354,1.07361,209.66
2023-01-10 10:52:00,1.07361,1.07361,1.07349,1.0735,165.44
2023-01-10 10:53:00,1.07348,1.0736,1.07348,1.07358,175.23
2023-01-10 10:54:00,1.07359,1.07365,1.07341,1.07343,99.4
2023-01-10 10:55:00,1.07343,1.0735,1.07339,1.07342,206.78
2023-01-10 10:56:00,1.07343,1.07351,1.07339,1.07343,125.79
2023-01-10 10:57:00,1.07342,1.07355,1.07341,1.07349,152.24
2023-01-10 10:58:00,1.07348,1.0736,1.07346,1.07355,134.2
2023-01-10 10:59:00,1.07356,1.07364,1.07355,1.07362,272.88
2023-01-10 11:00:00,1.07363,1.07369,1.07335,1.07363,227.48
2023-01-10 11:01:00,1.07365,1.07369,1.07343,1.07356,241.72
2023-01-10 11:02:00,1.07356,1.0737,1.07344,1.07349,178.66
2023-01-10 11:03:00,1.0735,1.07376,1.07349,1.07366,172.52
2023-01-10 11:04:00,1.07367,1.07386,1.07364,1.07384,339.06
2023-01-10 11:05:00,1.07385,1.07394,1.07374,1.07394,424.2
2023-01-10 11:06:00,1.07394,1.07407,1.07375,1.07392,398.46
2023-01-10 11:07:00,1.07391,1.07423,1.07387,1.074,286.66
2023-01-10 11:08:00,1.07399,1.07399,1.07384,1.07388,309.92
2023-01-10 11:09:00,1.07389,1.07391,1.07377,1.07383,215.56
2023-01-10 11:10:00,1.07384,1.07388,1.07367,1.07367,185.18
2023-01-10 11:11:00,1.07368,1.07373,1.07357,1.07369,280.77
2023-01-10 11:12:00,1.07369,1.07369,1.07362,1.07362,160.14
2023-01-10 11:13:00,1.07361,1.07361,1.07333,1.07333,200.54
2023-01-10 11:14:00,1.07332,1.07336,1.0732,1.0733,265.79
2023-01-10 11:15:00,1.07331,1.07337,1.07317,1.07319,196.08
2023-01-10 11:16:00,1.0732,1.07325,1.07316,1.07322,186.52
2023-01-10 11:17:00,1.07323,1.07363,1.07323,1.07363,203.24
2023-01-10 11:18:00,1.07364,1.07364,1.07357,1.07362,223.68
2023-01-10 11:19:00,1.0736,1.0737,1.07356,1.07356,191.44
2023-01-10 11:20:00,1.07356,1.07363,1.07346,1.07354,170.34
2023-01-10 11:21:00,1.07354,1.07357,1.07347,1.07348,104.34
2023-01-10 11:22:00,1.07349,1.07361,1.0734,1.07356,157.1
2023-01-10 11:23:00,1.07357,1.07358,1.07338,1.07342,201.14
2023-01-10 11:24:00,1.07341,1.07347,1.07341,1.07347,71.54
2023-01-10 11:25:00,1.07347,1.07383,1.07347,1.07383,209.96
2023-01-10 11:26:00,1.07383,1.07413,1.07382,1.07413,178.88
2023-01-10 11:27:00,1.07411,1.07411,1.07381,1.07398,277.54
2023-01-10 11:28:00,1.07398,1.07398,1.07386,1.07393,188.86
2023-01-10 11:29:00,1.07394,1.07409,1.07393,1.07404,256.12
2023-01-10 11:30:00,1.07404,1.07404,1.07386,1.07389,239.22
2023-01-10 11:31:00,1.07387,1.07387,1.0737,1.07371,156.24
2023-01-10 11:32:00,1.07366,1.07386,1.07359,1.07384,171.44
2023-01-10 11:33:00,1.07383,1.07394,1.07367,1.07367,203.65
2023-01-10 11:34:00,1.07368,1.07372,1.07353,1.07361,269.32
2023-01-10 11:35:00,1.0736,1.07378,1.07359,1.07366,119.92
2023-01-10 11:36:00,1.07366,1.07368,1.0736,1.07366,128.02
2023-01-10 11:37:00,1.07365,1.07377,1.07358,1.07361,229.86
2023-01-10 11:38:00,1.0736,1.0737,1.0736,1.07366,157.72
2023-01-10 11:39:00,1.07366,1.07373,1.07356,1.07373,205.16
2023-01-10 11:40:00,1.07374,1.07384,1.07372,1.07383,113.1
2023-01-10 11:41:00,1.07383,1.07383,1.07373,1.07378,136.88
2023-01-10 11:42:00,1.07376,1.07376,1.07351,1.07353,229.42
2023-01-10 11:43:00,1.07355,1.07372,1.07355,1.0737,223.4
2023-01-10 11:44:00,1.0737,1.07376,1.07361,1.07363,135.36
2023-01-10 11:45:00,1.07363,1.07365,1.07357,1.07361,181.78
2023-01-10 11:46:00,1.07362,1.07377,1.07359,1.07363,325.51
2023-01-10 11:47:00,1.07364,1.0738,1.07358,1.07378,174.04
2023-01-10 11:48:00,1.07379,1.07386,1.07374,1.07386,160.18
2023-01-10 11:49:00,1.07386,1.07387,1.07378,1.07378,114.74
2023-01-10 11:50:00,1.07377,1.07382,1.07371,1.07382,120.97
2023-01-10 11:51:00,1.07384,1.07391,1.07379,1.07381,66.08
2023-01-10 11:52:00,1.07382,1.07388,1.07374,1.07374,155.15
2023-01-10 11:53:00,1.07374,1.07378,1.07363,1.07375,174.56
2023-01-10 11:54:00,1.07374,1.07378,1.07364,1.0737,202.68
2023-01-10 11:55:00,1.07369,1.0738,1.07365,1.07377,213.38
2023-01-10 11:56:00,1.07375,1.07383,1.07373,1.07378,139.02
2023-01-10 11:57:00,1.07379,1.07386,1.07366,1.07373,199.58
2023-01-10 11:58:00,1.07373,1.07373,1.07347,1.07348,199.84
2023-01-10 11:59:00,1.0735,1.0736,1.07336,1.07349,271.86
2023-01-10 12:00:00,1.07349,1.07353,1.07319,1.07321,397.92
2023-01-10 12:01:00,1.07319,1.07327,1.07306,1.07318,331.72
2023-01-10 12:02:00,1.07318,1.07323,1.07305,1.07305,426.55
2023-01-10 12:03:00,1.07305,1.07307,1.07276,1.07297,382.84
2023-01-10 12:04:00,1.07297,1.07301,1.07284,1.073,260.56
2023-01-10 12:05:00,1.07303,1.07303,1.07292,1.07302,126.32
2023-01-10 12:06:00,1.07302,1.07314,1.07293,1.07312,145.54
2023-01-10 12:07:00,1.07312,1.07314,1.07292,1.07298,186.02
2023-01-10 12:08:00,1.07299,1.07299,1.07277,1.07277,141.68
2023-01-10 12:09:00,1.07279,1.07287,1.07272,1.07276,139.36
2023-01-10 12:10:00,1.07278,1.07289,1.07266,1.07286,197.7
2023-01-10 12:11:00,1.07286,1.0729,1.07272,1.07287,223.04
2023-01-10 12:12:00,1.07287,1.07293,1.07273,1.07274,291.35
2023-01-10 12:13:00,1.07273,1.07282,1.07263,1.07272,154.76
2023-01-10 12:14:00,1.07271,1.07275,1.07263,1.0727,85.45
2023-01-10 12:15:00,1.07268,1.07276,1.07257,1.0726,319.26
2023-01-10 12:16:00,1.0726,1.07263,1.07248,1.0725,260.99
2023-01-10 12:17:00,1.07251,1.07257,1.07239,1.07245,273.57
2023-01-10 12:18:00,1.07244,1.07248,1.07227,1.07247,468.83
2023-01-10 12:19:00,1.07247,1.07261,1.07244,1.0725,218.7
2023-01-10 12:20:00,1.0725,1.07251,1.07232,1.07248,230.44
2023-01-10 12:21:00,1.07249,1.07251,1.07234,1.07245,127.62
2023-01-10 12:22:00,1.07245,1.07245,1.07227,1.07234,196.54
2023-01-10 12:23:00,1.07235,1.07261,1.07234,1.07261,371.37
2023-01-10 12:24:00,1.07261,1.07261,1.07249,1.07255,178.32
2023-01-10 12:25:00,1.07256,1.0728,1.07245,1.07277,308.18
2023-01-10 12:26:00,1.07277,1.07302,1.07277,1.07299,265.26
2023-01-10 12:27:00,1.07301,1.07312,1.07298,1.07302,267.46
2023-01-10 12:28:00,1.07301,1.07303,1.07288,1.07295,227.53
2023-01-10 12:29:00,1.07296,1.07298,1.07285,1.07298,305.52
2023-01-10 12:30:00,1.07297,1.07302,1.07281,1.07282,250.1
2023-01-10 12:31:00,1.07284,1.07293,1.07276,1.07293,154.22
2023-01-10 12:32:00,1.07295,1.07304,1.07286,1.07286,367.78
2023-01-10 12:33:00,1.07287,1.07303,1.07281,1.07295,203.74
2023-01-10 12:34:00,1.07293,1.07293,1.07281,1.07285,136.98
2023-01-10 12:35:00,1.07284,1.07292,1.07282,1.07288,112.42
2023-01-10 12:36:00,1.07287,1.07288,1.07256,1.07266,332.93
2023-01-10 12:37:00,1.07266,1.07278,1.07231,1.07245,375.13
2023-01-10 12:38:00,1.07247,1.07267,1.07247,1.07261,313.9
2023-01-10 12:39:00,1.07261,1.07261,1.07242,1.07245,264.06
2023-01-10 12:40:00,1.07244,1.07245,1.07231,1.07242,164.66
2023-01-10 12:41:00,1.07243,1.07255,1.07231,1.07231,140.6
2023-01-10 12:42:00,1.0723,1.07231,1.07181,1.0719,456.19
2023-01-10 12:43:00,1.07187,1.07198,1.07155,1.07155,411.8
2023-01-10 12:44:00,1.07159,1.07196,1.07157,1.07196,422.12
2023-01-10 12:45:00,1.07195,1.07195,1.07156,1.07162,226.78
2023-01-10 12:46:00,1.0716,1.07184,1.07155,1.07183,149.44
2023-01-10 12:47:00,1.07183,1.07187,1.0717,1.07176,244.38
2023-01-10 12:48:00,1.07178,1.07189,1.0717,1.07184,355.58
2023-01-10 12:49:00,1.07186,1.07191,1.0718,1.0718,441.23
2023-01-10 12:50:00,1.0718,1.07198,1.07178,1.07192,259.0
2023-01-10 12:51:00,1.07191,1.07204,1.07181,1.07189,397.87
2023-01-10 12:52:00,1.07188,1.07199,1.07186,1.0719,172.06
2023-01-10 12:53:00,1.07191,1.07192,1.07181,1.07185,257.28
2023-01-10 12:54:00,1.07185,1.07192,1.07181,1.07189,189.72
2023-01-10 12:55:00,1.07188,1.07191,1.07175,1.07179,238.28
2023-01-10 12:56:00,1.07177,1.07182,1.07154,1.0716,303.52
2023-01-10 12:57:00,1.07158,1.07181,1.07154,1.07181,549.02
2023-01-10 12:58:00,1.07182,1.0719,1.0717,1.07173,256.3
2023-01-10 12:59:00,1.07175,1.07198,1.07174,1.07191,320.13
2023-01-10 13:00:00,1.07191,1.07199,1.07182,1.07186,466.12
2023-01-10 13:01:00,1.07184,1.07203,1.07184,1.07191,446.8
2023-01-10 13:02:00,1.07191,1.07196,1.07182,1.07187,441.03
2023-01-10 13:03:00,1.07186,1.07197,1.07181,1.07191,342.66
2023-01-10 13:04:00,1.0719,1.07196,1.07172,1.07186,377.5
2023-01-10 13:05:00,1.07188,1.07196,1.07184,1.07191,539.5
2023-01-10 13:06:00,1.07192,1.07198,1.07183,1.07195,254.16
2023-01-10 13:07:00,1.07195,1.07202,1.07185,1.07195,207.62
2023-01-10 13:08:00,1.07195,1.07201,1.07185,1.07193,304.18
2023-01-10 13:09:00,1.07194,1.07224,1.07194,1.07198,368.06
2023-01-10 13:10:00,1.072,1.07209,1.072,1.07206,225.4
2023-01-10 13:11:00,1.07207,1.07237,1.07206,1.07227,358.12
2023-01-10 13:12:00,1.07227,1.07234,1.07216,1.07229,298.92
2023-01-10 13:13:00,1.07228,1.07239,1.07222,1.07223,395.94
2023-01-10 13:14:00,1.07224,1.07233,1.07211,1.07229,421.22
2023-01-10 13:15:00,1.07227,1.07231,1.07211,1.07217,538.76
2023-01-10 13:16:00,1.07215,1.07219,1.07184,1.07189,444.68
2023-01-10 13:17:00,1.0719,1.07207,1.07183,1.07196,322.82
2023-01-10 13:18:00,1.07197,1.07212,1.07192,1.07195,538.3
2023-01-10 13:19:00,1.07194,1.07206,1.07192,1.07192,373.6
2023-01-10 13:20:00,1.07194,1.07198,1.07184,1.07195,214.56
2023-01-10 13:21:00,1.07194,1.07208,1.07192,1.07197,172.62
2023-01-10 13:22:00,1.07196,1.07203,1.07179,1.07184,355.96
2023-01-10 13:23:00,1.07184,1.07199,1.07175,1.07187,299.8
2023-01-10 13:24:00,1.07187,1.07208,1.07175,1.072,334.02
2023-01-10 13:25:00,1.07199,1.07214,1.0718,1.0721,612.18
2023-01-10 13:26:00,1.07209,1.07222,1.07207,1.07212,232.54
2023-01-10 13:27:00,1.07212,1.07214,1.07186,1.07197,255.72
2023-01-10 13:28:00,1.07196,1.07201,1.07185,1.07191,397.18
2023-01-10 13:29:00,1.07192,1.07201,1.07175,1.07176,336.54
2023-01-10 13:30:00,1.07176,1.07182,1.07164,1.07174,559.38
2023-01-10 13:31:00,1.07175,1.07193,1.07174,1.07189,199.74
2023-01-10 13:32:00,1.07189,1.072,1.07152,1.07153,469.16
2023-01-10 13:33:00,1.07154,1.07162,1.07137,1.07162,512.7
2023-01-10 13:34:00,1.0716,1.07184,1.0716,1.07184,256.5
2023-01-10 13:35:00,1.07185,1.07187,1.07172,1.07182,462.34
2023-01-10 13:36:00,1.07181,1.07187,1.07122,1.07126,672.09
2023-01-10 13:37:00,1.07127,1.0715,1.07124,1.0715,575.5
2023-01-10 13:38:00,1.07152,1.07162,1.0714,1.07142,423.76
2023-01-10 13:39:00,1.07141,1.07172,1.0714,1.07156,355.38
2023-01-10 13:40:00,1.07155,1.07156,1.07135,1.07135,674.94
2023-01-10 13:41:00,1.07137,1.07137,1.0712,1.07127,333.0
2023-01-10 13:42:00,1.07126,1.07147,1.07119,1.07144,409.12
2023-01-10 13:43:00,1.07145,1.07164,1.07143,1.07164,503.38
2023-01-10 13:44:00,1.07165,1.07179,1.07148,1.07178,577.4
2023-01-10 13:45:00,1.07178,1.07187,1.0717,1.07182,605.82
2023-01-10 13:46:00,1.07182,1.07197,1.07177,1.07191,408.56
2023-01-10 13:47:00,1.07193,1.07198,1.0718,1.07183,496.18
2023-01-10 13:48:00,1.07184,1.07195,1.0717,1.07171,377.82
2023-01-10 13:49:00,1.07174,1.07191,1.07165,1.07176,418.22
2023-01-10 13:50:00,1.07175,1.07197,1.07175,1.07191,284.66
2023-01-10 13:51:00,1.07193,1.07198,1.07186,1.07197,291.94
2023-01-10 13:52:00,1.07197,1.07203,1.07191,1.07195,423.3
2023-01-10 13:53:00,1.07196,1.07212,1.07196,1.07199,458.07
2023-01-10 13:54:00,1.072,1.0723,1.072,1.07229,680.68
2023-01-10 13:55:00,1.0723,1.0723,1.07216,1.07221,486.88
2023-01-10 13:56:00,1.07221,1.07251,1.07221,1.07241,413.02
2023-01-10 13:57:00,1.0724,1.07248,1.07236,1.07244,373.12
2023-01-10 13:58:00,1.07241,1.07247,1.07225,1.07226,601.72
2023-01-10 13:59:00,1.07226,1.07232,1.0721,1.07215,400.34
2023-01-10 14:00:00,1.07216,1.07371,1.07214,1.07334,1538.78
2023-01-10 14:01:00,1.07332,1.07341,1.07247,1.07247,901.61
2023-01-10 14:02:00,1.07245,1.07302,1.07242,1.07302,1067.31
2023-01-10 14:03:00,1.07304,1.0735,1.07291,1.07342,1018.29
2023-01-10 14:04:00,1.07343,1.07412,1.07339,1.07401,749.95
2023-01-10 14:05:00,1.07401,1.07441,1.0738,1.07437,1725.14
2023-01-10 14:06:00,1.07437,1.07438,1.07386,1.07431,1638.92
2023-01-10 14:07:00,1.07432,1.07462,1.07421,1.07441,1221.52
2023-01-10 14:08:00,1.07442,1.07442,1.074,1.07438,1049.98
2023-01-10 14:09:00,1.07438,1.07462,1.0743,1.07448,933.36
2023-01-10 14:10:00,1.07447,1.07468,1.0743,1.07437,1130.8
2023-01-10 14:11:00,1.07436,1.07437,1.07401,1.07408,1005.01
2023-01-10 14:12:00,1.07408,1.07415,1.07398,1.07405,901.72
2023-01-10 14:13:00,1.07404,1.0741,1.0737,1.07406,977.56
2023-01-10 14:14:00,1.07409,1.07455,1.07409,1.07435,755.74
2023-01-10 14:15:00,1.07437,1.07461,1.07413,1.07461,832.44
2023-01-10 14:16:00,1.07461,1.07492,1.07421,1.07445,948.68
2023-01-10 14:17:00,1.07447,1.07473,1.07446,1.07471,477.22
2023-01-10 14:18:00,1.07471,1.07482,1.07447,1.07458,632.12
2023-01-10 14:19:00,1.07458,1.07476,1.07448,1.07471,584.84
2023-01-10 14:20:00,1.07473,1.07478,1.07448,1.07461,621.8
2023-01-10 14:21:00,1.07461,1.07461,1.07394,1.07394,1019.2
2023-01-10 14:22:00,1.07395,1.07447,1.07391,1.07442,868.56
2023-01-10 14:23:00,1.07441,1.07464,1.0743,1.07444,615.9
2023-01-10 14:24:00,1.07441,1.07455,1.07431,1.07455,646.54
2023-01-10 14:25:00,1.07456,1.07489,1.07455,1.07477,505.74
2023-01-10 14:26:00,1.07477,1.07477,1.07426,1.0744,420.86
2023-01-10 14:27:00,1.0744,1.07506,1.0744,1.07469,514.96
2023-01-10 14:28:00,1.07468,1.07482,1.07451,1.0746,513.78
2023-01-10 14:29:00,1.0746,1.07472,1.07445,1.07445,496.58
2023-01-10 14:30:00,1.07444,1.07512,1.07444,1.07447,1214.37
2023-01-10 14:31:00,1.07446,1.07475,1.07443,1.07475,1090.58
2023-01-10 14:32:00,1.07475,1.07521,1.07473,1.07515,1188.51
2023-01-10 14:33:00,1.07516,1.07521,1.07471,1.07481,956.73
2023-01-10 14:34:00,1.07481,1.0754,1.0748,1.07517,987.74
2023-01-10 14:35:00,1.07517,1.07562,1.07488,1.07559,749.05
2023-01-10 14:36:00,1.0756,1.07592,1.07528,1.0753,1039.1
2023-01-10 14:37:00,1.0753,1.0753,1.07501,1.07511,966.68
2023-01-10 14:38:00,1.07511,1.07513,1.07476,1.07477,893.0
2023-01-10 14:39:00,1.07478,1.07489,1.07444,1.07471,1000.2
2023-01-10 14:40:00,1.07471,1.0749,1.07467,1.07475,1025.55
2023-01-10 14:41:00,1.07474,1.07474,1.0743,1.07431,593.24
2023-01-10 14:42:00,1.07431,1.07433,1.07381,1.0739,680.96
2023-01-10 14:43:00,1.07391,1.07429,1.07391,1.0742,320.16
2023-01-10 14:44:00,1.07419,1.07437,1.07414,1.07426,176.31
2023-01-10 14:45:00,1.07427,1.07444,1.07412,1.07412,222.33
2023-01-10 14:46:00,1.07412,1.07412,1.07349,1.07349,632.56
2023-01-10 14:47:00,1.0735,1.07389,1.07342,1.07363,921.92
2023-01-10 14:48:00,1.07363,1.07401,1.07348,1.07375,768.27
2023-01-10 14:49:00,1.07374,1.07401,1.07373,1.07391,859.44
2023-01-10 14:50:00,1.0739,1.07391,1.07351,1.07357,924.34
2023-01-10 14:51:00,1.07358,1.07363,1.07321,1.07334,731.76
2023-01-10 14:52:00,1.07335,1.07357,1.07318,1.07356,731.16
2023-01-10 14:53:00,1.07356,1.07408,1.07356,1.07406,1002.52
2023-01-10 14:54:00,1.07407,1.07433,1.07393,1.07417,1348.05
2023-01-10 14:55:00,1.07416,1.07435,1.0739,1.07433,1128.88
2023-01-10 14:56:00,1.07433,1.07442,1.07423,1.07426,861.2
2023-01-10 14:57:00,1.07424,1.07427,1.07381,1.07417,844.84
2023-01-10 14:58:00,1.07417,1.07449,1.07406,1.07415,934.36
2023-01-10 14:59:00,1.07415,1.07416,1.07388,1.07402,732.85
2023-01-10 15:00:00,1.07403,1.07418,1.07379,1.07382,755.01
2023-01-10 15:01:00,1.0738,1.07399,1.07363,1.07366,588.79
2023-01-10 15:02:00,1.07367,1.07386,1.07355,1.07356,964.4
2023-01-10 15:03:00,1.07355,1.0737,1.07341,1.07341,570.94
2023-01-10 15:04:00,1.07345,1.07386,1.07338,1.07374,570.96
2023-01-10 15:05:00,1.07374,1.07374,1.07338,1.07353,696.44
2023-01-10 15:06:00,1.07354,1.07364,1.07331,1.07354,655.51
2023-01-10 15:07:00,1.07356,1.07406,1.07356,1.07396,1141.76
2023-01-10 15:08:00,1.07397,1.07438,1.07379,1.07437,793.41
2023-01-10 15:09:00,1.07436,1.07442,1.07421,1.0743,887.14
2023-01-10 15:10:00,1.07431,1.07443,1.07414,1.07437,1055.36
2023-01-10 15:11:00,1.07436,1.07478,1.07432,1.07472,823.44
2023-01-10 15:12:00,1.07471,1.07529,1.07468,1.07514,1289.93
2023-01-10 15:13:00,1.07514,1.07528,1.07491,1.07493,974.26
2023-01-10 15:14:00,1.07496,1.07514,1.07451,1.07461,876.44
2023-01-10 15:15:00,1.07464,1.07483,1.07437,1.07483,846.11
2023-01-10 15:16:00,1.07482,1.07493,1.07463,1.07487,706.34
2023-01-10 15:17:00,1.07486,1.07501,1.07458,1.07459,644.78
2023-01-10 15:18:00,1.07458,1.07458,1.07372,1.0739,626.34
2023-01-10 15:19:00,1.07389,1.07404,1.07381,1.07388,324.98
2023-01-10 15:20:00,1.07386,1.07407,1.07356,1.07367,711.13
2023-01-10 15:21:00,1.0737,1.07377,1.07341,1.07357,505.53
2023-01-10 15:22:00,1.07355,1.07358,1.0733,1.07336,540.92
2023-01-10 15:23:00,1.07336,1.07378,1.07335,1.07376,531.92
2023-01-10 15:24:00,1.07375,1.07385,1.07358,1.07365,490.2
2023-01-10 15:25:00,1.07366,1.07391,1.07354,1.07366,653.84
2023-01-10 15:26:00,1.07365,1.07395,1.07335,1.07392,607.04
2023-01-10 15:27:00,1.07393,1.07413,1.07384,1.07397,403.8
2023-01-10 15:28:00,1.07397,1.07397,1.0737,1.07372,314.92
2023-01-10 15:29:00,1.07375,1.07378,1.07325,1.0733,925.57
2023-01-10 15:30:00,1.0733,1.07331,1.07286,1.07312,913.9
2023-01-10 15:31:00,1.07312,1.07318,1.07281,1.07289,1243.84
2023-01-10 15:32:00,1.0729,1.07327,1.0729,1.07322,1204.75
2023-01-10 15:33:00,1.07322,1.07339,1.07262,1.07274,1483.0
2023-01-10 15:34:00,1.07274,1.07291,1.07263,1.07282,1351.92
2023-01-10 15:35:00,1.07283,1.07338,1.07281,1.07312,1063.4
2023-01-10 15:36:00,1.07311,1.07323,1.07298,1.07298,1011.46
2023-01-10 15:37:00,1.07298,1.07306,1.07288,1.07295,792.73
2023-01-10 15:38:00,1.07294,1.07309,1.07273,1.07288,905.17
2023-01-10 15:39:00,1.0729,1.0732,1.07267,1.07316,741.64
2023-01-10 15:40:00,1.07316,1.07323,1.07276,1.07282,679.83
2023-01-10 15:41:00,1.07284,1.07297,1.07281,1.07287,924.38
2023-01-10 15:42:00,1.07287,1.07287,1.07255,1.07256,891.17
2023-01-10 15:43:00,1.07256,1.07287,1.0724,1.07261,1080.02
2023-01-10 15:44:00,1.07262,1.07292,1.07256,1.07276,1014.45
2023-01-10 15:45:00,1.07276,1.07276,1.07236,1.07236,808.48
2023-01-10 15:46:00,1.07237,1.07268,1.07224,1.07263,685.28
2023-01-10 15:47:00,1.0726,1.07323,1.07244,1.0725,977.06
2023-01-10 15:48:00,1.0725,1.0726,1.07236,1.07256,1147.68
2023-01-10 15:49:00,1.07255,1.07255,1.07225,1.07234,981.16
2023-01-10 15:50:00,1.07235,1.07279,1.07231,1.07266,1043.83
2023-01-10 15:51:00,1.07266,1.07291,1.07251,1.07272,1221.44
2023-01-10 15:52:00,1.07271,1.07312,1.07255,1.07256,1051.33
2023-01-10 15:53:00,1.07256,1.07288,1.07244,1.07255,962.74
2023-01-10 15:54:00,1.07255,1.07255,1.07225,1.07235,930.68
2023-01-10 15:55:00,1.07238,1.07242,1.07215,1.07217,730.25
2023-01-10 15:56:00,1.07217,1.07282,1.07216,1.07263,1076.38
2023-01-10 15:57:00,1.07261,1.07293,1.07261,1.07291,930.57
2023-01-10 15:58:00,1.07291,1.07307,1.07277,1.07277,757.28
2023-01-10 15:59:00,1.07277,1.07281,1.07268,1.07274,804.28
2023-01-10 16:00:00,1.07275,1.07283,1.07265,1.07275,716.59
2023-01-10 16:01:00,1.07275,1.07279,1.07254,1.07265,764.11
2023-01-10 16:02:00,1.07264,1.07281,1.0726,1.07281,455.92
2023-01-10 16:03:00,1.07284,1.07317,1.0728,1.07304,331.64
2023-01-10 16:04:00,1.07304,1.07352,1.07304,1.07352,385.44
2023-01-10 16:05:00,1.07351,1.07353,1.07329,1.07333,356.66
2023-01-10 16:06:00,1.07334,1.07356,1.07333,1.07347,317.12
2023-01-10 16:07:00,1.07346,1.07349,1.07328,1.07339,240.68
2023-01-10 16:08:00,1.0734,1.07346,1.0732,1.07335,256.52
2023-01-10 16:09:00,1.07334,1.07336,1.0732,1.07324,229.43
2023-01-10 16:10:00,1.07323,1.07325,1.073,1.073,195.54
2023-01-10 16:11:00,1.07298,1.07307,1.07289,1.07297,403.06
2023-01-10 16:12:00,1.07296,1.07333,1.07294,1.07331,357.66
2023-01-10 16:13:00,1.0733,1.07345,1.07323,1.07332,725.67
2023-01-10 16:14:00,1.07332,1.07362,1.07332,1.07348,590.08
2023-01-10 16:15:00,1.07348,1.07361,1.07336,1.07356,461.61
2023-01-10 16:16:00,1.07354,1.07377,1.07346,1.07369,525.72
2023-01-10 16:17:00,1.07367,1.0737,1.07351,1.07362,591.98
2023-01-10 16:18:00,1.07362,1.07396,1.07361,1.07392,279.14
2023-01-10 16:19:00,1.07391,1.07401,1.0738,1.07393,275.56
2023-01-10 16:20:00,1.07393,1.07418,1.07391,1.07407,257.56
